assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,3,260,25,0,5,58376,None,,0,0,-2,2,10.0,424,10,None,,0,1,0.0,0.0,0,Alex,0.0,21,0,31.7,318,21,334,False,305.8,186,22,1350,Lack of match fitness - 25% chance of playing,2021-12-04T19:30:17.005432Z,43,0,0,None,0,,58376.jpg,3.5,0,39,McCarthy,1.2,False,None,d,16,20,0.0,541,43,53,470408,51,523458,1584,0.0,12.3,McCarthy,1
1,3,382,100,100,6,78056,None,,0,0,0,0,403.2,61,44,None,,1,3,1.3,0.0,0,Oriol,1.3,38,1,100.6,95,63,335,False,412.2,107,40,2316,,2021-12-04T19:30:17.028860Z,45,0,0,None,0,,78056.jpg,2.3,0,0,Romeu Vidal,0.5,False,None,a,16,20,187.0,185,102,62,90502,1426,95816,1155,0.3,13.8,Romeu,8
6,4,233,100,100,4,83283,3,,0,0,-1,1,426.3,53,39,2,,0,3,0.3,0.0,0,Nathan,0.3,21,0,92.0,121,71,336,False,244.0,232,92,1353,,2022-02-10T01:00:15.511363Z,59,0,0,None,0,,83283.jpg,3.0,0,0,Redmond,0.1,False,None,a,16,20,249.0,141,78,60,55823,25,59085,175,0.1,10.2,Redmond,0
0,0,108,100,100,1,88900,None,,0,0,-1,1,46.9,335,114,None,,0,2,0.0,0.0,0,Jack,0.0,13,0,20.3,367,132,338,False,149.0,312,121,630,,2021-12-26T18:30:18.191525Z,44,0,0,None,0,,88900.jpg,1.3,0,0,Stephens,0.1,False,None,a,16,20,6.0,419,156,12,3605,15,9577,27,0.0,2.7,Stephens,2
0,3,159,100,100,2,91047,None,,0,0,-2,2,242.3,135,88,None,,0,3,4.0,0.0,0,Stuart,4.0,14,2,71.7,177,93,339,False,180.8,279,119,963,,2021-12-23T15:00:19.510488Z,58,0,0,None,0,,91047.jpg,2.4,0,0,Armstrong,0.2,False,None,a,16,20,291.0,121,69,39,33199,1455,45730,1229,0.7,6.7,S.Armstrong,1
4,15,557,100,100,6,101178,1,,0,0,0,0,929.7,3,2,1,,2,3,2.0,0.0,0,James,2.0,43,6,193.5,15,11,341,False,710.0,10,4,2405,,2021-11-08T16:30:12.002318Z,65,0,0,1,0,,101178.jpg,4.1,1,0,Ward-Prowse,5.9,False,None,a,16,20,294.0,120,68,111,1081802,5294,919546,30575,0.3,17.1,Ward-Prowse,3
2,6,366,100,100,5,158534,None,,0,0,-2,2,326.0,86,16,None,,1,2,1.0,0.0,0,Kyle,1.0,27,1,100.0,99,16,342,False,368.4,129,50,1828,,2022-03-03T12:30:10.474619Z,48,0,0,None,0,,158534.jpg,2.9,0,0,Walker-Peters,1.0,False,None,a,16,20,308.0,107,11,66,167484,2684,145223,2886,0.2,13.8,Walker-Peters,5
0,12,396,100,100,6,171771,None,,0,0,-1,1,74.4,282,84,None,,1,2,0.0,0.0,0,Jan,0.0,36,3,86.8,137,32,343,False,531.2,56,19,1999,,2022-02-16T13:30:20.269745Z,44,1,0,None,0,,171771.jpg,3.2,0,0,Bednarek,1.4,False,None,a,16,20,260.0,138,20,77,241020,1778,209043,3903,0.0,17.5,Bednarek,7
0,0,0,0,0,0,200088,None,,0,0,0,0,0.0,612,72,None,,0,4,0.0,0.0,0,Daniel,0.0,0,0,0.0,621,71,344,False,0.0,619,69,0,Joined Lincoln City on a season-long loan - Expected back 01 Jul,2021-07-14T19:01:37.238557Z,45,0,0,None,0,,200088.jpg,0.0,0,0,N'Lundulu,0.0,False,None,u,16,20,0.0,595,68,0,0,0,1680,1,0.0,0.0,Nlundulu,0
4,11,310,100,100,5,200439,None,,-1,1,-1,1,251.9,129,17,None,,0,4,3.0,0.0,0,Che,3.0,27,7,128.7,51,14,345,False,385.6,118,11,1645,,2021-12-29T00:30:20.088491Z,69,0,0,None,0,,200439.jpg,4.0,0,0,Adams,5.6,False,None,a,16,20,650.0,33,14,92,988813,19780,648511,25629,0.4,13.3,Adams,0
0,0,48,100,100,1,203389,2,,0,0,-3,3,78.5,277,156,None,,0,3,0.0,0.0,0,Nathan,0.0,13,0,22.4,360,160,346,False,42.6,414,175,585,,2022-02-03T13:30:10.396821Z,47,0,0,None,0,,203389.jpg,1.7,0,0,Tella,0.0,False,None,a,16,20,105.0,253,134,17,6153,9,13525,19,0.0,3.6,Tella,1
0,0,17,100,100,0,214466,None,,0,0,0,0,15.2,398,195,None,,0,3,0.3,0.0,0,William,0.3,4,0,2.8,464,203,347,False,4.6,481,208,114,,2021-12-29T00:30:20.119879Z,45,0,0,None,0,,214466.jpg,1.5,0,0,Smallbone,0.0,False,None,a,16,20,8.0,414,201,3,23596,14,23546,12,0.1,0.7,Smallbone,0
0,0,0,0,0,0,220598,None,,0,0,0,0,0.0,621,74,None,,0,4,0.0,0.0,0,Michael,0.0,0,0,0.0,630,73,348,False,0.0,628,71,0,Transferred to Swansea City - Unknown return date,2021-08-31T22:30:15.617506Z,45,0,0,None,0,,220598.jpg,0.0,0,0,Obafemi,2.2,False,None,u,16,20,0.0,605,71,0,256598,0,1008748,601,0.0,0.0,Obafemi,0
3,3,157,100,100,1,240143,None,,0,0,0,0,174.7,177,110,None,,1,3,0.3,0.0,0,Ibrahima,0.3,14,0,38.7,291,132,349,False,145.0,316,131,748,,2021-11-27T19:00:16.044546Z,45,0,0,None,0,,240143.jpg,2.0,0,0,Diallo,0.1,False,None,a,16,20,68.0,306,156,38,27204,89,27290,161,0.1,8.4,Diallo,0
0,0,20,100,100,1,431131,None,,0,0,-3,3,87.0,260,148,None,,0,3,0.3,0.0,0,Moussa,0.3,7,0,25.8,341,154,350,False,45.2,411,173,434,,2021-12-31T18:00:20.925863Z,52,0,0,None,0,,431131.jpg,1.1,0,0,Djenepo,0.0,False,None,a,16,20,126.0,229,120,12,4797,17,8528,25,0.1,2.3,Djenepo,3
0,4,390,100,100,6,450527,None,,0,0,0,0,118.1,224,60,None,,0,2,0.7,0.0,0,Mohammed,0.7,38,0,100.6,96,13,351,False,586.6,33,8,2341,,2022-03-03T00:00:10.658002Z,45,0,0,None,0,,450527.jpg,2.0,1,0,Salisu,0.2,False,None,a,16,20,304.0,110,13,55,51668,370,45909,362,0.2,12.2,Salisu,8
1,1,137,100,100,2,244560,4,,0,0,-2,2,103.5,240,67,None,,0,2,-0.3,0.0,0,Romain,-0.3,25,0,34.9,304,100,460,False,125.4,332,128,1208,,2022-02-19T20:00:14.677070Z,48,0,0,None,0,,244560.jpg,1.9,0,0,Perraud,0.1,False,None,a,16,20,122.0,233,63,29,12475,51,16448,170,-0.1,6.0,Perraud,2
2,7,411,100,100,7,441191,None,,0,0,4,-4,307.7,96,19,None,,0,2,0.3,0.0,0,Tino,0.3,34,1,93.1,114,23,491,False,414.8,104,43,1994,,2021-12-29T00:30:20.463681Z,44,0,0,None,0,,441191.jpg,3.3,0,0,Livramento,11.1,False,None,a,16,20,207.0,170,33,76,2792451,7251,2065887,18241,0.1,17.3,Livramento,2
2,6,192,100,100,7,96787,None,,0,0,-1,1,281.3,112,76,None,,0,3,4.7,0.0,0,Mohamed,4.7,21,4,120.0,61,41,517,False,313.4,183,67,1507,,2022-03-03T12:30:10.591063Z,54,0,0,None,0,,96787.jpg,3.3,0,0,Elyounoussi,0.2,False,None,a,16,20,607.0,37,22,73,58861,1201,46907,747,0.9,13.5,Elyounoussi,3
2,11,217,100,100,4,440323,None,,0,0,5,-5,106.7,235,34,None,,1,4,1.7,0.0,0,Armando,1.7,28,6,96.5,106,22,518,False,263.2,218,24,1510,,2022-02-05T20:30:17.514022Z,55,0,0,None,0,,440323.jpg,3.2,0,0,Broja,13.9,False,None,a,16,20,596.0,41,16,81,2256853,35058,1080793,39583,0.3,14.7,Broja,1
0,0,41,100,100,0,20452,None,,0,0,-1,1,15.8,396,52,None,,0,4,0.7,0.0,0,Shane,0.7,1,1,13.8,397,52,519,False,50.6,403,49,134,,2022-03-03T12:30:10.600969Z,54,0,0,None,0,,20452.jpg,1.6,0,0,Long,0.2,False,None,a,16,20,72.0,298,52,13,31699,369,39288,288,0.1,2.4,Long,0
3,3,142,100,100,4,155511,None,,0,0,-3,3,168.1,181,28,None,,1,4,0.3,0.0,0,Adam,0.3,23,2,88.0,136,28,525,False,178.6,281,35,1212,,2021-12-11T18:00:19.746379Z,57,0,0,None,0,,155511.jpg,2.6,0,0,Armstrong,1.5,False,None,a,16,20,539.0,47,19,52,841386,2219,868234,2146,0.1,9.1,A.Armstrong,1
0,0,18,None,None,0,213482,None,,0,0,-1,1,16.1,395,144,None,,0,2,0.0,0.0,0,Yan,0.0,3,0,3.8,451,164,546,False,20.0,449,168,135,,None,39,0,0,None,0,,213482.jpg,1.0,0,0,Valery,0.5,False,None,a,16,20,2.0,430,162,2,67510,550,50425,394,0.0,0.5,Valery,0
0,0,77,0,0,0,212721,None,,0,0,-1,1,33.9,355,127,None,,0,2,0.0,0.0,0,Lyanco Evangelista,0.0,12,0,17.3,377,139,567,False,107.0,354,136,546,Hamstring injury - Expected back 04 May,2022-02-05T20:30:17.589464Z,44,0,0,None,0,,212721.jpg,0.9,0,0,Silveira Neves Vojnovic,0.0,False,None,i,16,20,33.0,360,129,10,1877,15,2269,13,0.0,2.3,Lyanco,2
0,0,0,None,None,0,198044,None,,0,0,-1,1,0.0,493,21,None,,0,1,0.0,0.0,0,Harry,0.0,0,0,0.0,516,46,637,False,0.0,512,46,0,,None,39,0,0,None,0,,198044.jpg,0.0,0,0,Lewis,0.5,False,None,a,16,20,0.0,457,8,0,57358,3873,16553,1088,0.0,0.0,Lewis,0
0,0,23,None,None,0,20310,None,,0,0,-3,3,0.0,565,51,None,,0,1,0.0,0.0,0,Willy,0.0,5,0,5.4,439,31,641,False,53.2,400,31,180,,None,42,0,0,None,0,,20310.jpg,1.0,0,6,Caballero,0.0,False,None,a,16,20,0.0,532,39,2,9720,113,7725,81,0.0,0.5,Caballero,1
0,0,0,0,0,0,248853,None,,0,0,0,0,0.0,530,201,None,,0,2,0.0,0.0,0,Dynel,0.0,0,0,0.0,550,201,665,False,0.0,546,201,0,Joined Carlisle on loan until the end of the season - Expected back 01 Jul,2022-01-25T23:30:21.196483Z,40,0,0,None,0,,248853.jpg,0.0,0,0,Simeu,0.0,False,None,u,16,20,0.0,495,193,0,263,0,269,1,0.0,0.0,Simeu,0
0,0,0,100,100,0,491551,None,,0,0,0,0,0.0,552,218,None,,0,2,0.0,0.0,0,Thierry,0.0,0,0,0.0,572,218,667,False,0.0,568,218,0,,2022-01-08T09:30:14.087883Z,40,0,0,None,0,,491551.jpg,0.0,0,0,Small,0.0,False,None,a,16,20,0.0,518,211,0,110895,40,108365,38,0.0,0.0,Small,0
0,0,0,None,None,0,445896,None,,0,0,0,0,0.0,642,254,None,,0,3,0.0,0.0,0,Kgaogelo,0.0,0,0,0.0,650,255,680,False,0.0,649,255,0,,None,45,0,0,None,0,,445896.jpg,0.0,0,0,Chauke,0.0,False,None,a,16,20,0.0,628,253,0,293,12,201,12,0.0,0.0,Chauke,0
0,0,0,0,0,0,15749,None,,0,0,0,0,0.0,597,65,None,,0,1,0.0,0.0,0,Joe,0.0,0,0,0.0,609,77,352,False,0.0,606,77,0,Transferred to Celtic,2021-08-04T08:23:39.667120Z,45,0,0,None,0,,15749.jpg,0.0,0,0,Hart,0.0,False,None,u,17,6,0.0,576,54,0,0,0,1733,5,0.0,0.0,Hart,0
0,8,528,None,None,11,37915,None,,0,0,-1,1,23.0,379,5,None,,2,1,4.5,4.5,2,Hugo,4.0,36,0,62.4,218,8,353,False,602.0,29,10,2610,,None,54,0,0,None,0,,37915.jpg,3.9,0,77,Lloris,7.9,False,None,a,17,6,0.0,691,78,114,1199892,9067,1056639,9394,0.7,21.1,Lloris,1
0,0,0,0,0,0,55605,None,,0,0,0,0,0.0,685,242,None,,0,2,0.0,0.0,0,Toby,0.0,0,0,0.0,684,242,355,False,0.0,684,242,0,Transferred to Al-Duhail SC,2021-07-27T14:30:07.238332Z,50,0,0,None,0,,55605.jpg,0.0,0,0,Alderweireld,0.0,False,None,u,17,6,0.0,676,242,0,0,0,2273,2,0.0,0.0,Alderweireld,0
0,0,0,0,0,0,62974,None,,0,0,0,0,0.0,706,293,None,,0,3,0.0,0.0,0,Erik,0.0,0,0,0.0,708,293,356,False,0.0,708,293,0,Transferred to Sevilla,2021-07-27T08:24:25.288357Z,60,0,0,None,0,,62974.jpg,0.0,0,0,Lamela,0.0,False,None,u,17,6,0.0,705,293,0,0,0,394,2,0.0,0.0,Lamela,0
6,18,461,100,100,9,78830,None,,1,-1,0,0,482.9,36,3,1,,7,4,10.5,10.5,13,Harry,10.0,36,12,245.8,4,1,357,True,721.2,9,1,2421,,2021-08-13T14:30:15.738576Z,125,0,0,1,0,,78830.jpg,4.9,0,0,Kane,23.9,False,None,a,17,6,1257.0,3,1,136,3699759,105249,2698561,26051,0.8,10.9,Kane,3
0,0,0,0,0,0,80226,None,,0,0,-1,1,0.0,679,241,None,,0,2,0.0,0.0,0,Serge,0.0,0,0,0.0,679,241,358,False,0.0,679,241,0,Left the club by mutual consent,2021-08-31T22:00:09.650513Z,49,0,0,None,0,,80226.jpg,0.0,0,0,Aurier,0.2,False,None,u,17,6,0.0,668,240,0,7608,0,47678,24,0.0,0.0,Aurier,0
7,17,553,100,100,11,85971,1,,0,0,9,-9,769.7,6,5,3,,4,3,7.3,7.3,15,Heung-Min,6.8,28,13,244.7,5,4,359,True,748.0,6,2,2243,,2022-01-07T15:30:17.429862Z,109,0,0,3,0,,85971.jpg,6.3,0,0,Son,24.2,False,None,a,17,6,925.0,12,7,165,5487594,57427,5159073,74381,0.6,15.1,Son,1
4,5,217,100,100,3,87835,None,,0,0,-2,2,221.5,149,34,None,,1,2,6.3,6.3,2,Matt,5.8,10,1,69.7,186,52,360,False,238.0,236,92,761,,2021-10-13T11:30:09.928583Z,48,0,0,None,0,,87835.jpg,4.0,0,0,Doherty,7.3,False,None,a,17,6,236.0,148,24,52,692100,23465,97347,18716,1.2,10.8,Doherty,0
1,6,491,100,100,11,93264,None,,0,0,1,-1,84.6,263,75,2,,0,2,4.0,4.0,2,Eric,3.5,26,0,74.7,167,44,361,False,504.2,69,25,2261,,2022-02-06T11:00:18.380827Z,46,1,0,None,0,,93264.jpg,3.6,0,0,Dier,4.9,False,None,a,17,6,158.0,204,48,93,1360130,7285,1195304,7602,0.8,20.2,Dier,1
4,4,262,100,100,7,95715,None,,0,0,-4,4,392.3,65,48,None,,1,3,1.3,1.3,1,Lucas,0.8,20,2,110.7,75,49,362,False,323.2,174,64,1535,,2022-02-26T22:00:11.904003Z,61,0,0,None,0,,95715.jpg,2.8,0,0,Rodrigues Moura da Silva,1.7,False,None,a,17,6,391.0,73,43,72,964367,443,924638,8936,0.1,11.8,Lucas Moura,3
2,3,321,75,100,7,115556,None,,0,0,-1,1,144.0,201,52,None,,1,2,3.2,4.3,2,Ben,3.8,26,0,63.6,213,65,364,False,322.8,175,73,1736,Thigh injury - 75% chance of playing,2022-03-28T10:00:13.273038Z,44,0,0,None,0,,115556.jpg,3.2,0,0,Davies,1.8,False,None,d,17,6,167.0,196,44,64,329985,1896,207839,7794,0.9,14.5,Davies,3
3,6,468,None,None,11,132015,None,,0,0,-1,1,325.8,87,59,4,,2,3,3.0,3.0,2,Pierre-Emile,2.5,30,2,114.8,67,44,365,False,559.6,43,17,2386,,None,49,0,0,None,0,,132015.jpg,3.2,0,0,Højbjerg,2.9,False,None,a,17,6,263.0,136,76,87,632890,3231,641624,8347,0.5,17.8,Højbjerg,2
2,1,155,None,None,1,157668,2,,0,0,-1,1,192.3,166,103,None,,0,3,0.7,0.7,0,Harry,0.2,13,0,36.8,297,135,366,False,155.4,307,126,841,,None,44,0,0,None,0,,157668.jpg,2.0,0,0,Winks,1.1,False,None,a,17,6,19.0,387,190,28,162955,250,182557,1423,0.0,6.4,Winks,2
0,5,313,100,100,7,173904,None,,0,0,-1,1,63.4,298,93,None,,2,2,0.7,0.7,0,Davinson,0.2,16,2,59.9,225,70,367,False,360.8,136,53,1328,,2021-10-13T23:00:13.066676Z,44,0,0,None,0,,173904.jpg,3.7,0,0,Sánchez,2.0,False,None,a,17,6,174.0,192,41,67,544903,574,479879,9145,0.0,15.2,Sánchez,4
2,0,91,0,0,2,184349,None,,0,0,-2,2,64.0,296,91,None,,0,2,0.0,0.0,0,Ryan,1.0,9,0,18.0,374,136,368,False,69.8,387,149,536,Hamstring injury - Expected back 16 Apr,2022-03-07T23:30:11.841372Z,43,0,0,None,0,,184349.jpg,2.6,0,0,Sessegnon,0.1,False,None,i,17,6,47.0,332,113,23,15212,24,20818,743,0.2,5.3,Sessegnon,1
2,3,109,100,100,3,194252,None,,0,0,-1,1,98.1,247,140,None,,1,3,1.5,1.5,1,Steven,1.0,4,2,46.5,265,121,369,False,129.0,328,140,487,,2021-12-29T00:30:20.169192Z,59,0,0,None,0,,194252.jpg,2.4,0,0,Bergwijn,0.4,False,None,a,17,6,236.0,149,82,43,151262,174,170983,796,0.2,7.3,Bergwijn,1
4,9,413,100,100,8,199249,3,,0,0,2,-2,457.2,43,10,None,,2,2,5.0,5.0,2,Sergio,4.5,24,2,125.2,55,5,370,False,449.6,89,35,1755,,2022-02-20T00:30:15.255799Z,52,0,0,None,0,,199249.jpg,4.2,0,0,Reguilón,12.0,False,None,a,17,6,343.0,94,8,96,3227859,12386,2633041,22112,0.9,18.5,Reguilón,4
0,0,133,0,0,5,199584,None,,0,0,-3,3,48.1,330,111,None,,0,2,0.0,0.0,0,Japhet,0.0,11,0,27.5,334,114,371,False,118.0,339,130,735,Knee injury - Expected back 01 Jul,2022-02-04T15:00:15.497126Z,42,0,0,None,0,,199584.jpg,2.6,1,0,Tanganga,0.9,False,None,i,17,6,108.0,251,69,29,404529,22,415676,779,0.0,6.9,Tanganga,2
0,0,41,0,0,0,200826,None,,0,0,-1,1,77.6,278,157,5,,0,3,0.0,0.0,0,Giovani,0.0,5,0,16.8,381,166,372,False,33.4,430,185,231,Joined Villarreal on loan until the end of the season - Expected back 01 Jul,2022-01-31T18:30:14.249794Z,59,0,0,None,0,,200826.jpg,1.2,0,0,Lo Celso,0.1,False,None,u,17,6,59.0,320,164,11,7998,0,18232,29,0.0,1.9,Lo Celso,0
0,0,180,50,0,8,209042,None,,0,0,-1,1,151.5,192,116,None,,0,3,0.2,0.0,0,Oliver,0.0,13,0,37.4,295,134,373,False,183.8,278,118,1346,Groin Injury - 50% chance of playing,2022-02-04T15:00:15.514968Z,44,0,0,None,0,,209042.jpg,1.9,0,0,Skipp,0.6,False,None,d,17,6,39.0,346,171,34,307470,24,307886,498,0.0,7.7,Skipp,6
0,0,11,100,100,0,214225,None,,0,0,-3,3,0.2,477,178,None,,0,2,0.5,0.5,0,Joe,0.0,3,0,1.9,478,175,374,False,18.8,452,170,78,,2021-08-20T15:30:14.158380Z,42,0,0,None,0,,214225.jpg,1.0,0,0,Rodon,0.1,False,None,a,17,6,0.0,537,222,1,3820,28,10132,43,0.0,0.2,Rodon,0
1,0,85,0,0,0,231372,None,,0,0,-3,3,83.1,267,152,None,,0,3,0.0,0.0,0,Tanguy,0.0,11,1,30.4,320,145,375,False,99.8,359,150,481,Joined Lyon on loan until the end of the season - Expected back 01 Jul,2022-01-31T16:00:15.366683Z,57,0,0,None,0,,231372.jpg,2.4,0,0,Ndombele,0.2,False,None,u,17,6,122.0,236,124,22,28911,0,45773,142,0.0,3.9,Ndombele,1
0,0,0,None,None,0,156683,None,,-1,1,-3,3,0.0,566,52,None,,0,1,0.5,0.5,0,Pierluigi,0.0,0,0,0.0,584,72,486,False,0.0,580,72,0,,None,42,0,0,None,0,,156683.jpg,0.0,0,0,Gollini,0.2,False,None,a,17,6,0.0,534,40,0,8032,27,18829,97,0.0,0.0,Gollini,0
0,0,32,0,0,0,436234,None,,0,0,-3,3,37.3,352,178,None,,0,3,0.0,0.0,0,Bryan,0.0,1,0,8.5,428,191,487,False,22.8,444,189,86,Joined Valencia on loan until the end of the season - Expected back 01 Jul,2022-01-31T18:00:10.771649Z,57,0,0,None,0,,436234.jpg,1.0,0,0,Gil Salvatierra,0.1,False,None,u,17,6,25.0,371,180,9,5361,0,13618,35,0.0,1.6,Bryan,0
0,7,265,100,100,3,221632,None,,0,0,-2,2,73.8,284,85,None,,1,2,4.7,4.7,2,Cristian,4.2,21,1,50.8,252,83,494,False,352.0,146,58,1304,,2021-11-17T10:30:15.401935Z,48,0,0,None,0,,221632.jpg,2.5,0,0,Romero,0.5,False,None,a,17,6,84.0,282,86,40,63033,2207,57573,1771,0.9,8.3,Romero,8
0,0,4,100,100,0,490145,None,,0,0,0,0,0.0,660,82,None,,0,4,0.5,0.5,0,Dane,0.0,0,0,0.1,506,68,520,False,1.0,500,64,3,,2021-11-24T14:00:13.081386Z,45,0,0,None,0,,490145.jpg,1.0,0,0,Scarlett,2.3,False,None,a,17,6,0.0,645,79,1,463005,4867,457781,2934,0.0,0.2,Scarlett,0
1,6,306,100,100,5,241157,None,,0,0,-4,4,345.2,78,14,None,,1,2,1.0,1.0,1,Emerson Aparecido,0.5,22,0,83.6,141,33,588,False,314.6,181,75,1506,,2022-02-20T00:30:15.510082Z,46,0,0,None,0,,241157.jpg,2.6,0,0,Leite de Souza Junior,1.0,False,None,a,17,6,174.0,193,42,58,352109,369,280775,6620,0.1,12.6,Emerson Royal,3
0,0,0,0,0,0,232456,None,,0,0,0,0,0.0,627,246,None,,0,3,0.0,0.0,0,Dilan,0.0,0,0,0.0,636,247,597,False,0.0,634,247,0,Transferred to Blackburn Rovers,2022-01-19T09:45:18.611077Z,45,0,0,None,0,,232456.jpg,0.0,0,0,Markanday,0.0,False,None,u,17,6,0.0,612,244,0,1479,0,1525,5,0.0,0.0,Markanday,0
0,0,0,None,None,0,209418,None,,0,0,-1,1,0.0,494,184,None,,0,2,0.5,0.5,0,Tobi,0.0,0,0,0.0,517,184,598,False,0.0,513,184,0,,None,39,0,0,None,0,,209418.jpg,0.0,0,0,Omole,0.1,False,None,a,17,6,0.0,458,175,0,11886,206,8670,247,0.0,0.0,Omole,0
0,0,0,None,None,0,214572,None,,0,0,0,0,0.0,518,35,None,,0,1,0.5,0.5,0,Brandon,0.0,0,0,0.0,538,57,659,False,0.0,534,57,0,,None,40,0,0,None,0,,214572.jpg,0.0,0,0,Austin,0.0,False,None,a,17,6,0.0,483,22,0,2530,70,1412,59,0.0,0.0,Austin,0
0,0,0,None,None,0,448791,None,,0,0,-1,1,0.0,589,226,None,,0,3,0.5,0.5,0,Harvey,0.0,0,0,0.0,601,227,668,False,0.0,598,226,0,,None,44,0,0,None,0,,448791.jpg,0.0,0,0,White,0.0,False,None,a,17,6,0.0,566,222,0,22193,113,21169,86,0.0,0.0,White,0
5,2,173,None,None,4,445044,None,,1,-1,3,-3,215.1,150,95,None,,0,3,6.3,6.3,2,Dejan,5.8,8,2,69.4,188,98,701,False,198.2,269,112,680,,None,63,0,0,None,0,,445044.jpg,5.2,0,0,Kulusevski,12.4,False,None,a,17,6,280.0,131,73,47,1233621,51446,104847,39432,0.9,7.5,Kulusevski,1
1,2,107,100,100,2,202993,None,,0,0,-1,1,102.4,243,138,None,,0,3,4.3,4.3,2,Rodrigo,3.8,10,0,27.1,337,151,702,False,123.2,334,142,612,,2022-02-24T08:30:15.515475Z,49,0,0,None,0,,202993.jpg,2.5,0,0,Bentancur,0.1,False,None,a,17,6,45.0,338,169,20,12610,1018,6833,525,0.8,4.1,Bentancur,1
0,0,0,None,None,0,496179,None,,0,0,0,0,0.0,664,270,None,,0,3,0.5,0.5,0,Alfie,0.0,0,0,0.0,668,269,714,False,0.0,668,269,0,,None,45,0,0,None,0,,496179.jpg,0.0,0,0,Devine,0.0,False,None,a,17,6,0.0,649,269,0,166,25,73,17,0.0,0.0,Devine,0
1,1,332,None,None,3,45268,None,,0,0,-1,1,417.4,55,40,None,,0,3,1.8,0.0,0,Moussa,3.3,51,2,107.0,84,55,354,False,453.4,87,34,2410,,None,44,0,0,None,0,,45268.jpg,2.5,0,0,Sissoko,2.3,False,None,a,18,57,198.0,179,98,67,515017,6349,462579,4800,0.7,15.2,Sissoko,4
1,6,305,100,100,3,9089,None,,0,0,1,-1,10.0,423,9,None,,2,1,-0.2,0.0,0,Ben,1.3,29,0,37.4,294,19,376,False,362.4,135,19,1620,,2021-11-28T22:30:17.621478Z,41,0,0,None,1,,9089.jpg,3.3,0,43,Foster,18.9,False,None,a,18,57,0.0,530,37,60,1189452,18661,1640084,12655,0.3,14.6,Foster,0
0,0,75,0,0,0,38290,None,,0,0,-3,3,80.5,275,81,None,,0,2,0.0,0.0,0,Danny,0.0,16,0,22.4,359,129,377,False,104.8,356,138,688,Not included in Watford's 25-man Premier League squad - Unknown return date,2022-02-04T12:30:20.140040Z,42,0,0,None,0,,38290.jpg,0.9,0,0,Rose,0.2,False,None,n,18,57,39.0,345,122,7,21717,47,59960,156,0.0,1.7,Rose,4
0,0,3,100,100,0,40387,None,,0,0,-3,3,0.3,473,218,None,,0,3,-1.5,0.0,0,Dan,0.0,2,0,0.3,500,218,378,False,2.6,489,213,21,,2022-02-04T12:30:20.159213Z,47,0,0,None,0,,40387.jpg,1.0,0,0,Gosling,0.0,False,None,a,18,57,0.0,660,276,1,2032,15,6049,14,0.0,0.2,Gosling,0
1,1,362,100,100,3,41338,None,,0,0,-2,2,45.9,337,116,None,,0,2,-0.8,0.0,0,Craig,0.7,48,0,55.3,238,79,379,False,471.0,82,30,2185,,2021-08-29T23:00:12.468603Z,43,0,0,None,0,,41338.jpg,1.7,0,0,Cathcart,0.3,False,None,a,18,57,36.0,352,124,45,65403,167,55775,968,0.2,10.5,Cathcart,3
0,0,5,0,0,0,41725,None,,0,0,-1,1,10.6,421,57,None,,0,4,0.0,0.0,0,Troy,0.0,1,0,2.7,465,58,380,False,2.2,494,62,23,Transferred to Birmingham City,2021-08-31T07:00:13.641481Z,54,0,0,None,0,,41725.jpg,1.0,0,0,Deeney,0.3,False,None,u,18,57,14.0,399,60,2,36912,0,261289,50,0.0,0.4,Deeney,0
2,0,172,100,100,2,43250,2,,0,0,-2,2,299.2,103,70,None,,0,3,-0.2,0.0,0,Tom,1.3,28,0,63.5,215,108,381,False,204.2,264,108,1362,,2021-12-29T00:30:20.217555Z,48,0,0,None,0,,43250.jpg,1.8,0,0,Cleverley,0.1,False,None,a,18,57,131.0,222,116,41,23090,47,28581,126,0.3,8.5,Cleverley,2
5,1,305,100,100,2,54484,1,,0,0,-2,2,259.0,126,26,None,,0,2,0.5,0.0,0,Francisco,2.0,38,0,62.7,217,67,382,False,333.2,165,69,1606,,2022-03-11T15:30:14.658870Z,43,0,0,None,0,,54484.jpg,2.1,0,0,Femenía Far,0.1,False,None,a,18,57,32.0,361,130,45,32511,159,39569,335,0.5,10.5,Femenía,2
