assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,4,167,50,100,3,60914,0,0,-3,3,23.0,374,135,0,2,3.5,7.0,6,Joel,6.0,5,1,26.2,350,127,185,False,198.2,274,109,703,Toe Injury - 50% chance of playing,2020-06-21T21:30:15.129579Z,52,0,0,0,60914.jpg,4.3,0,0,Matip,1.1,False,None,d,10,14,39.0,338,119,39,449061,670,495854,827,1.2,7.5,Matip,0
1,0,147,100,100,0,38454,0,0,-2,2,28.1,361,129,0,2,2.0,2.0,1,Dejan,1.0,11,0,29.8,331,118,186,False,196.6,278,110,776,,2019-12-10T22:00:14.744701Z,53,0,0,0,38454.jpg,1.8,0,0,Lovren,0.2,False,None,a,10,14,72.0,294,95,18,53044,140,65230,114,0.2,3.4,Lovren,1
8,18,503,None,None,15,92217,0,0,0,0,549.1,33,3,2,4,3.0,3.0,2,Roberto,2.0,16,8,258.4,5,2,187,False,628.0,35,7,2474,,None,95,0,0,0,92217.jpg,4.4,0,0,Firmino,12.5,False,None,a,10,14,1405.0,3,2,132,2132609,11415,2087034,21437,0.2,13.9,Firmino,0
3,6,185,100,100,1,152760,0,0,-4,4,100.6,244,37,1,4,1.0,1.0,0,Divock,0.0,10,3,43.8,286,41,188,False,164.8,302,33,538,,2019-09-14T13:30:10.426607Z,51,0,0,0,152760.jpg,2.3,0,0,Origi,2.4,False,None,a,10,14,175.0,186,47,52,436635,1601,620584,1983,0.0,10.2,Origi,1
1,9,439,100,100,11,116535,0,0,2,-2,10.0,411,8,1,1,11.0,11.0,10,Alisson,10.0,12,0,41.7,295,18,189,False,406.2,136,18,1823,,2020-03-06T14:00:17.901193Z,62,0,0,0,116535.jpg,4.7,1,48,Ramses Becker,9.3,False,None,a,10,14,0.0,635,72,99,775699,17258,2034624,3701,1.6,16.0,Alisson,0
0,0,0,0,0,0,66797,0,0,0,0,0.0,570,57,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,583,70,190,False,0.0,579,70,0,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,45,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.0,False,None,u,10,14,0.0,553,53,0,697,11,3095,16,0.0,0.0,Mignolet,0
6,23,541,100,100,14,118748,0,0,2,-2,637.9,17,14,6,3,1.0,1.0,0,Mohamed,0.0,15,16,308.9,2,2,191,True,834.4,5,2,2243,,2019-11-12T23:00:18.865321Z,127,0,0,0,118748.jpg,7.2,0,0,Salah,37.0,False,None,a,10,14,1618.0,1,1,186,3528194,45047,3773444,56487,0.0,14.6,Salah,1
9,22,530,100,100,10,110979,0,0,10,-10,605.4,22,19,7,3,4.0,4.0,3,Sadio,3.0,18,14,239.3,8,5,192,True,806.0,9,3,2167,,2020-01-23T22:00:20.209143Z,125,0,0,0,110979.jpg,6.6,0,0,Mané,24.6,False,None,a,10,14,980.0,17,4,178,4303216,48628,3724309,25895,0.2,14.2,Mané,2
0,2,199,100,100,7,81880,0,0,-3,3,240.3,138,84,0,3,2.0,2.0,1,Alex,1.0,7,3,78.5,156,81,193,False,234.8,247,98,1141,,2019-12-22T10:30:14.855332Z,62,0,0,0,81880.jpg,2.6,0,0,Oxlade-Chamberlain,0.6,False,None,a,10,14,311.0,99,53,57,130127,656,130957,1456,0.2,9.2,Chamberlain,1
0,0,51,0,0,1,68312,0,0,-2,2,46.7,316,165,0,3,0.0,0.0,0,Xherdan,0.0,2,1,13.2,389,168,194,False,47.8,394,163,174,Calf injury - Unknown return date,2020-01-20T01:30:26.101594Z,63,0,0,0,68312.jpg,2.3,0,0,Shaqiri,0.2,False,None,i,10,14,37.0,341,163,14,9615,9,30971,68,0.0,2.2,Shaqiri,0
1,1,97,100,100,1,39155,0,0,-3,3,68.8,281,153,0,3,1.0,1.0,0,Adam,0.0,5,1,25.1,354,154,195,False,107.2,350,146,371,,2020-01-23T22:00:20.242805Z,57,0,0,0,39155.jpg,1.8,0,0,Lallana,0.1,False,None,a,10,14,74.0,291,144,27,6029,38,10876,74,0.0,4.7,Lallana,1
1,3,111,100,100,4,175592,0,0,-2,2,138.1,220,130,1,3,4.0,4.0,3,Naby,3.0,2,1,41.2,298,134,196,False,151.4,311,131,429,,2020-02-29T20:00:17.326447Z,58,0,0,0,175592.jpg,2.8,0,0,Keita,0.3,False,None,a,10,14,122.0,234,121,28,48200,632,71570,512,0.5,4.8,Keita,1
1,4,281,100,100,4,116643,0,0,-1,1,263.6,121,74,0,3,4.0,4.0,3,Fabio Henrique,3.0,16,1,61.1,212,108,197,False,285.4,207,82,1534,,2019-11-23T17:00:22.531327Z,54,0,0,0,116643.jpg,2.3,0,0,Tavares,1.0,False,None,a,10,14,61.0,310,151,48,120539,674,152918,620,0.6,8.9,Fabinho,5
5,9,461,100,100,15,56979,0,0,-2,2,409.0,57,45,2,3,4.0,4.0,3,Jordan,3.0,9,3,114.7,83,48,198,False,509.4,74,24,1973,,2020-02-18T22:30:17.069406Z,53,0,0,0,56979.jpg,3.9,0,0,Henderson,2.0,False,None,a,10,14,227.0,146,84,102,345781,10090,284932,6534,0.6,19.2,Henderson,1
0,5,390,100,100,11,41733,0,0,-1,1,242.6,136,82,1,3,2.0,2.0,1,Georginio,1.0,18,3,89.3,131,73,199,False,351.0,172,69,2346,,2019-12-14T14:30:24.028899Z,54,0,0,0,41733.jpg,3.0,0,0,Wijnaldum,2.2,False,None,a,10,14,299.0,108,60,86,325354,1824,367139,3438,0.2,15.9,Wijnaldum,0
2,3,177,50,100,4,15157,0,0,-2,2,137.3,221,131,1,3,0.5,1.0,0,James,0.0,7,2,45.3,275,129,200,False,214.4,262,106,800,Hamstring injury - 50% chance of playing,2020-06-21T21:30:15.153615Z,53,0,0,0,15157.jpg,2.4,0,0,Milner,0.5,False,None,d,10,14,100.0,258,134,45,44115,84,78876,339,0.0,8.5,Milner,4
0,0,0,0,0,0,217989,0,0,0,0,0.0,580,234,0,3,0.0,0.0,0,Rafael,0.0,0,0,0.0,593,235,201,False,0.0,589,231,0,Joined Sporting CP on a permanent deal on 27/6,2019-07-02T09:00:13.203360Z,45,0,0,0,217989.jpg,0.0,0,0,Camacho,0.0,False,None,u,10,14,0.0,564,230,0,569,5,686,6,0.0,0.0,Camacho,0
0,0,0,0,0,0,195473,0,0,-3,3,0.0,536,74,9,4,0.0,0.0,0,Rhian,0.0,0,0,0.0,552,72,464,False,0.0,548,72,0,Joined Swansea City on loan until the end of the season on 7/1. - Expected back 01 Aug,2020-01-08T02:00:17.506626Z,42,0,0,0,195473.jpg,0.0,0,0,Brewster,0.4,False,None,n,10,14,0.0,508,70,0,75107,489,90947,732,0.0,0.0,Brewster,0
0,0,136,100,100,2,60706,0,0,-5,5,0.0,492,21,0,1,1.0,1.0,0,Adrián,0.0,10,0,13.2,388,25,526,False,131.4,324,25,873,,2019-08-16T11:00:10.760553Z,40,0,0,0,60706.jpg,2.5,0,18,San Miguel del Castillo,2.1,False,None,a,10,14,0.0,461,13,27,671589,2359,635820,3754,0.0,6.8,Adrián,1
0,0,0,None,None,0,11948,0,0,-3,3,0.0,516,30,0,1,1.0,1.0,0,Andy,0.0,0,0,0.0,534,51,530,False,0.0,530,51,0,,None,42,0,0,0,11948.jpg,0.0,0,0,Lonergan,0.0,False,None,a,10,14,0.0,485,22,0,2375,7,3051,11,0.0,0.0,Lonergan,0
0,0,0,100,100,0,200720,0,0,-1,1,0.0,562,56,0,1,1.0,1.0,0,Caoimhin,0.0,0,0,0.0,575,69,531,False,0.0,571,69,0,,2020-03-06T23:30:18.068595Z,44,0,0,0,200720.jpg,0.0,0,0,Kelleher,0.0,False,None,a,10,14,0.0,544,51,0,1465,18,1883,49,0.0,0.0,Kelleher,0
0,0,3,100,100,0,444884,0,0,0,0,0.0,592,244,0,3,1.0,1.0,0,Harvey,0.0,0,0,0.0,606,245,550,False,0.0,603,242,1,,2019-11-13T16:30:17.659021Z,45,0,0,0,444884.jpg,1.0,0,0,Elliott,0.0,False,None,a,10,14,0.0,579,240,1,1581,52,1219,39,0.0,0.2,Elliott,0
0,0,8,None,None,0,206915,0,0,0,0,3.5,426,197,0,3,1.0,1.0,0,Curtis,0.0,0,0,1.1,469,203,569,False,5.2,462,197,19,,None,45,0,0,0,206915.jpg,1.0,0,0,Jones,0.0,False,None,a,10,14,4.0,420,195,2,1105,47,773,58,0.0,0.4,Jones,0
0,0,0,None,None,0,215136,0,0,0,0,0.0,500,190,0,2,1.0,1.0,0,Neco,0.0,0,0,0.0,519,188,575,False,0.0,515,188,0,,None,40,0,0,0,215136.jpg,0.0,0,0,Williams,0.1,False,None,a,10,14,0.0,469,180,0,12050,564,7885,504,0.0,0.0,Williams,0
0,0,0,0,0,0,197464,0,0,-1,1,0.0,478,176,0,2,0.0,0.0,0,Nathaniel,0.0,0,0,0.0,499,174,589,False,0.0,495,174,0,Joined Stuttgart on loan until the end of the season on 13/1. - Expected back 01 Aug,2020-01-13T10:30:15.674267Z,39,0,0,0,197464.jpg,0.0,0,0,Phillips,0.0,False,None,n,10,14,0.0,446,165,0,724,115,416,65,0.0,0.0,Phillips,0
0,0,3,None,None,0,157882,0,0,-5,5,10.5,403,189,0,3,2.0,2.0,1,Takumi,1.0,1,0,4.9,433,186,590,False,6.4,458,194,122,,None,60,0,0,0,157882.jpg,1.0,0,0,Minamino,0.1,False,None,a,10,14,35.0,346,164,4,20316,351,17446,301,0.2,0.7,Minamino,0
0,0,0,None,None,0,441271,0,0,0,0,0.0,509,197,0,2,1.0,1.0,0,Ki-Jana,0.0,0,0,0.0,528,195,628,False,0.0,524,195,0,,None,40,0,0,0,441271.jpg,0.0,0,0,Hoever,0.0,False,None,a,10,14,0.0,478,187,0,987,124,380,106,0.0,0.0,Hoever,0
0,0,150,100,100,4,146941,0,0,-2,2,36.1,339,115,0,2,4.0,8.5,7,Aymeric,3.5,3,0,17.1,377,140,202,False,114.4,339,133,602,,2020-02-26T22:30:14.945527Z,63,0,0,0,146941.jpg,3.2,0,0,Laporte,3.3,False,None,a,11,43,21.0,370,134,29,304058,10238,637229,16643,0.6,4.6,Laporte,1
2,4,416,100,100,8,58621,0,0,-4,4,295.2,102,24,1,2,3.5,7.5,6,Kyle,3.0,22,1,77.5,157,42,203,False,325.0,186,70,1897,,2019-10-19T19:00:18.236898Z,56,0,0,0,58621.jpg,3.6,0,0,Walker,12.3,False,None,a,11,43,153.0,209,47,79,935928,10317,1404055,17566,0.5,14.1,Walker,4
2,3,295,100,100,6,102826,0,0,-5,5,326.9,88,18,0,2,4.0,8.5,7,Benjamin,3.5,12,0,62.4,205,58,204,False,213.6,263,105,1204,,2020-03-12T23:00:15.905785Z,55,0,0,0,102826.jpg,3.7,0,0,Mendy,1.3,False,None,a,11,43,81.0,279,83,56,318276,6272,266238,5495,0.6,10.2,Mendy,2
0,1,225,100,100,5,206325,0,0,-3,3,286.1,110,26,0,2,3.5,7.5,6,Oleksandr,3.0,12,0,55.2,235,71,206,False,188.6,287,112,995,,2020-02-02T19:00:22.086802Z,52,0,0,0,206325.jpg,2.8,1,0,Zinchenko,2.4,False,None,a,11,43,76.0,287,89,37,605589,452,1160371,1501,0.6,7.1,Zinchenko,0
0,0,183,75,100,2,97299,0,0,-2,2,48.9,312,103,0,2,0.4,1.5,0,John,0.0,15,0,27.4,343,121,207,False,158.6,307,119,904,Ankle injury - 75% chance of playing,2020-06-19T16:00:13.376850Z,53,0,0,0,97299.jpg,2.0,0,0,Stones,1.0,False,None,d,11,43,66.0,301,98,24,104040,105,276356,2110,0.0,4.5,Stones,0
1,6,339,100,100,6,57410,0,0,-6,6,61.3,297,96,1,2,3.5,7.5,6,Nicolás,3.0,19,2,74.2,169,43,208,False,382.2,152,58,1503,,2020-01-02T20:30:18.886401Z,49,0,0,0,57410.jpg,3.6,0,0,Otamendi,2.6,False,None,a,11,43,300.0,107,13,72,812912,1446,767059,11565,0.6,14.7,Otamendi,3
0,0,0,0,0,0,100180,0,0,0,0,0.0,617,213,0,2,0.0,0.0,0,Danilo Luiz,0.0,0,0,0.0,624,213,209,False,0.0,621,213,0,Joined Juventus on a permanent deal on 7/8.,2019-08-07T20:30:14.457427Z,50,0,0,0,100180.jpg,0.0,0,0,da Silva,0.0,False,None,u,11,43,0.0,613,212,0,725,13,5929,22,0.0,0.0,Danilo,0
6,14,509,0,100,5,37572,0,0,-2,2,256.4,126,20,4,4,0.0,9.5,8,Sergio,4.0,18,16,208.2,16,5,210,False,641.2,31,6,1449,Knee injury - Unknown return date,2020-06-22T21:30:22.286531Z,118,0,1,0,37572.jpg,5.5,0,0,Agüero,19.7,False,None,i,11,43,1188.0,7,5,132,3382530,9072,3360043,310906,0.3,11.2,Agüero,1
6,9,381,100,100,7,205651,0,0,1,-1,289.3,107,16,2,4,3.5,7.5,6,Gabriel Fernando,3.0,12,10,197.9,23,10,211,False,544.0,60,9,1457,,2019-12-27T19:30:12.474110Z,96,0,1,0,205651.jpg,4.0,0,0,de Jesus,3.3,False,None,a,11,43,1150.0,9,7,103,696812,23859,684314,14921,0.3,10.7,Jesus,2
0,2,458,100,100,11,121160,0,0,0,0,6.0,418,9,0,1,6.5,13.5,12,Ederson,6.0,27,0,45.0,278,17,212,False,446.0,108,17,2351,,2020-01-01T17:30:18.272745Z,60,0,0,0,121160.jpg,3.5,1,50,Santana de Moraes,12.5,False,None,a,11,43,0.0,634,71,94,1092186,10286,1550138,27132,1.0,15.7,Ederson,3
0,0,69,100,100,1,33148,0,0,-3,3,0.0,600,61,0,1,0.5,1.5,0,Claudio,0.0,7,0,5.8,423,31,213,False,57.8,387,31,346,,2019-06-25T11:30:07.160148Z,47,0,0,0,33148.jpg,2.8,0,8,Bravo,0.3,False,None,a,11,43,0.0,589,58,11,23030,85,36286,219,0.0,2.3,Bravo,0
2,11,424,100,100,9,103955,0,0,-3,3,633.7,18,15,4,3,5.5,11.5,10,Raheem,5.0,27,12,264.6,4,3,214,False,614.2,41,12,2108,,2020-02-02T19:00:22.102540Z,117,0,1,0,103955.jpg,5.1,0,0,Sterling,16.7,False,None,a,11,43,1398.0,4,2,128,2345021,14386,3471583,39861,0.4,10.9,Sterling,5
19,26,762,100,100,13,61366,0,0,11,-11,1514.1,1,1,7,3,8.0,16.5,15,Kevin,7.5,20,9,334.2,1,1,215,True,1006.6,1,1,2246,,2020-03-04T22:30:16.371900Z,106,0,0,0,61366.jpg,6.9,0,0,De Bruyne,51.2,False,None,a,11,43,819.0,26,10,193,5748868,65028,3453669,22491,0.7,18.2,De Bruyne,2
0,0,2,100,100,0,182156,-1,1,-3,3,1.1,447,206,0,3,1.0,2.5,1,Leroy,0.5,0,0,1.0,473,205,216,False,0.0,638,264,11,,2019-08-04T23:30:16.051513Z,92,0,0,0,182156.jpg,1.0,0,0,Sané,0.3,False,None,a,11,43,11.0,395,182,1,18714,583,45327,3605,0.1,0.1,Sané,0
11,16,544,100,100,8,103025,0,0,0,0,687.0,13,10,5,3,11.0,22.5,21,Riyad,10.5,11,9,219.8,13,8,217,True,675.6,24,6,1506,,2020-01-27T16:30:23.592705Z,85,0,0,0,103025.jpg,5.7,0,0,Mahrez,9.4,False,None,a,11,43,835.0,25,9,142,2195244,33241,1772808,45164,1.2,16.7,Mahrez,0
7,6,433,100,100,7,165809,0,0,-3,3,569.9,29,24,2,3,6.0,12.5,11,Bernardo Mota,5.5,22,5,187.4,26,13,218,False,523.6,67,19,1607,,2019-11-13T14:30:18.982377Z,77,0,0,0,165809.jpg,3.7,0,0,Veiga de Carvalho e Silva,8.8,False,None,a,11,43,783.0,27,11,97,1027059,4093,2100768,16034,0.7,12.6,Bernardo Silva,5
9,9,403,100,100,9,20664,0,0,-2,2,581.1,27,22,4,3,6.5,13.5,12,David,6.0,12,4,170.3,35,19,219,False,438.8,115,39,1406,,2020-02-19T22:00:17.062940Z,73,0,0,0,20664.jpg,4.9,0,0,Silva,4.4,False,None,a,11,43,683.0,34,14,102,1401995,4471,1487520,6990,0.8,14.0,David Silva,0
1,3,157,100,100,1,209244,0,0,-4,4,182.4,183,115,1,3,11.5,23.5,22,Phil,11.0,6,3,56.4,229,114,220,False,195.4,279,115,456,,2019-09-17T15:30:09.993154Z,51,0,0,0,209244.jpg,2.6,0,0,Foden,0.8,False,None,a,11,43,186.0,178,96,41,61066,33409,54087,2592,2.2,8.0,Foden,0
1,1,355,100,100,10,27789,0,0,-4,4,117.0,235,138,0,3,4.0,8.5,7,Fernando,3.5,23,0,74.9,168,90,221,False,496.4,83,29,2075,,2020-01-30T10:24:16.230780Z,51,1,0,0,27789.jpg,2.0,1,0,Luiz Rosa,0.7,False,None,a,11,43,135.0,222,116,51,49710,488,89791,1149,0.7,10.0,Fernandinho,6
1,4,327,100,100,5,59859,0,0,-3,3,566.5,30,25,0,3,2.0,4.5,3,Ilkay,1.5,26,2,128.6,65,39,222,False,362.2,162,60,1675,,2019-12-21T21:00:16.830224Z,52,0,1,0,59859.jpg,2.1,0,0,Gündogan,1.3,False,None,a,11,43,357.0,83,42,55,133901,1376,241531,2614,0.3,10.6,Gündogan,7
1,1,94,0,0,0,145235,0,0,-4,4,164.0,193,47,0,2,0.0,0.0,0,José Ángel,0.0,7,0,31.6,328,117,440,False,92.6,360,139,422,Joined RB Leipzig on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T20:30:19.011146Z,46,0,0,0,145235.jpg,1.8,0,0,Esmorís Tasende,0.2,False,None,n,11,43,58.0,312,105,11,18890,8,29884,94,0.0,2.4,Angeliño,1
1,5,430,100,100,11,220566,0,0,0,0,443.3,47,36,1,3,2.0,4.5,3,Rodrigo,1.5,25,3,111.2,88,52,443,False,513.4,72,22,2063,,2019-11-23T19:30:19.850877Z,55,0,0,0,220566.jpg,2.7,0,0,Hernandez,1.6,False,None,a,11,43,157.0,199,107,76,247170,663,256180,8783,0.3,13.8,Rodrigo,8
0,3,202,100,100,3,121145,0,0,-4,4,179.4,187,44,0,2,3.0,6.5,5,João Pedro Cavaco,2.5,10,0,44.6,280,95,518,False,182.8,291,115,873,,2020-01-27T16:30:24.325085Z,51,0,0,0,121145.jpg,2.5,0,0,Cancelo,0.8,False,None,a,11,43,84.0,274,79,30,126955,309,184329,781,0.5,5.9,Cancelo,3
0,0,83,50,None,2,432656,0,0,0,0,6.6,413,153,0,2,1.8,7.5,6,Eric,3.0,5,0,7.3,413,150,544,False,67.4,380,145,359,Knock - 50% chance of playing,2020-06-17T22:00:17.332138Z,45,0,0,0,432656.jpg,2.4,0,0,Garcia,0.1,False,None,d,11,43,0.0,574,205,17,8562,496,7492,352,0.7,3.8,Garcia,0
0,0,0,None,None,0,17601,0,0,0,0,0.0,487,17,0,1,0.5,1.5,0,Scott,0.0,0,0,0.0,508,41,562,False,0.0,504,41,0,,None,40,0,0,0,17601.jpg,0.0,0,0,Carson,0.1,False,None,a,11,43,0.0,456,9,0,7759,84,4808,122,0.0,0.0,Carson,0
2,12,493,100,100,7,214590,0,0,-2,2,359.9,75,14,1,2,2.5,2.0,2,Aaron,2.0,29,0,105.3,94,15,122,False,601.2,44,13,2420,,2020-03-04T10:30:26.229276Z,53,0,0,0,214590.jpg,3.2,0,0,Wan-Bissaka,15.0,False,None,a,12,1,90.0,268,78,87,1046317,36130,2246806,16064,0.4,16.4,Wan-Bissaka,5
0,5,516,100,100,8,95658,0,0,-2,2,171.7,189,45,1,2,2.5,2.0,2,Harry,2.0,31,1,115.6,81,13,160,False,638.6,32,9,2700,,2020-03-05T21:30:18.986938Z,53,0,0,0,95658.jpg,3.0,0,0,Maguire,11.1,False,None,a,12,1,341.0,90,10,91,718158,29683,1197776,14112,0.4,17.2,Maguire,4
0,0,0,0,0,0,55909,0,0,-3,3,0.0,623,214,0,2,0.0,0.0,0,Chris,0.0,0,0,0.0,627,214,223,False,0.0,625,214,0,Joined AS Roma on loan until the end of the season on 30/8. - Expected back 01 Aug,2019-08-30T19:00:16.913287Z,52,0,0,0,55909.jpg,0.0,0,0,Smalling,0.1,False,None,n,12,1,0.0,620,214,0,1957,13,16763,32,0.0,0.0,Smalling,0
0,0,158,0,0,2,18892,0,0,-1,1,316.6,93,21,0,2,0.0,0.0,0,Ashley,0.0,10,0,49.1,258,82,224,False,155.6,309,121,953,Joined Inter Milan on a permanent deal on 17/1,2020-01-18T00:00:18.215118Z,54,0,0,0,18892.jpg,2.0,0,0,Young,0.3,False,None,u,12,1,18.0,380,140,24,21317,14,41223,113,0.0,4.4,Young,5
0,7,444,75,100,7,184667,0,0,-2,2,63.1,295,94,1,2,1.9,2.0,2,Victor,2.0,28,1,57.8,225,67,225,False,440.2,114,43,2417,Knock - 75% chance of playing,2020-06-22T13:30:22.212605Z,53,1,0,0,184667.jpg,3.0,0,0,Lindelöf,1.1,False,None,d,12,1,75.0,289,91,81,95530,392,127242,1230,0.4,15.3,Lindelöf,5
0,2,276,100,100,5,106760,0,0,-1,1,246.8,135,32,0,2,2.5,2.0,2,Luke,2.0,12,0,64.7,197,53,226,False,278.0,214,83,1323,,2020-01-05T02:00:15.777574Z,54,0,0,0,106760.jpg,2.5,0,0,Shaw,0.8,False,None,a,12,1,124.0,233,61,48,64252,2577,147986,1171,0.4,8.9,Shaw,5
0,0,9,0,0,0,58893,0,0,-2,2,1.9,433,160,0,2,0.0,0.0,0,Marcos,0.0,2,0,2.8,450,164,227,False,20.2,431,161,121,Joined Estudiantes on loan until the end of the season on 30/1. - Expected back 01 Aug,2019-11-22T11:30:18.673309Z,48,0,0,0,58893.jpg,1.0,0,0,Rojo,0.1,False,None,n,12,1,6.0,413,152,3,4838,5,12089,26,0.0,0.6,Rojo,1
0,0,34,100,100,1,197365,0,0,-1,1,0.7,453,166,0,2,1.5,1.0,1,Eric,1.0,0,0,3.3,445,161,228,False,32.0,416,157,103,,2019-07-26T12:00:09.210610Z,49,0,0,0,197365.jpg,2.7,0,0,Bailly,0.1,False,None,a,12,1,0.0,607,210,8,10778,349,9038,423,0.2,1.6,Bailly,0
0,0,10,100,100,0,216051,0,0,-1,1,4.3,421,156,0,2,0.5,0.0,0,José Diogo,0.0,1,0,1.9,458,166,229,False,10.4,448,166,65,,2020-03-13T10:30:19.027485Z,49,0,0,0,216051.jpg,1.0,0,0,Dalot Teixeira,0.1,False,None,a,12,1,6.0,414,153,4,1991,19,11299,53,0.0,0.8,Dalot,0
0,0,0,0,0,0,40002,0,0,-1,1,0.0,609,211,0,2,0.0,0.0,0,Matteo,0.0,0,0,0.0,618,211,230,False,0.0,615,211,0,Joined Parma on a permanent deal on 2/9,2019-09-02T10:00:09.526159Z,49,0,0,0,40002.jpg,0.0,0,0,Darmian,0.0,False,None,u,12,1,0.0,604,209,0,623,5,4971,13,0.0,0.0,Darmian,0
0,0,22,25,75,0,76359,0,0,-3,3,3.0,429,159,0,2,0.1,0.0,0,Phil,0.0,3,0,4.7,435,155,231,False,21.4,430,160,135,Knock - 25% chance of playing,2020-06-11T09:30:16.200234Z,47,0,0,0,76359.jpg,1.0,0,0,Jones,0.2,False,None,d,12,1,23.0,368,133,2,5194,10,13957,75,0.0,0.4,Jones,0
0,0,0,0,0,0,66749,0,0,0,0,0.0,638,87,0,4,0.0,0.0,0,Romelu,0.0,0,0,0.0,638,87,232,False,0.0,637,87,0,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,85,0,0,0,66749.jpg,0.0,0,0,Lukaku,0.3,False,None,u,12,1,0.0,638,87,0,2496,34,31878,65,0.0,0.0,Lukaku,0
5,26,492,100,100,4,176297,1,-1,4,-4,393.1,66,5,4,4,2.5,2.0,2,Marcus,2.0,24,14,207.6,17,6,233,False,681.6,23,5,1966,,2020-01-11T22:00:19.929400Z,89,0,2,0,176297.jpg,5.9,0,0,Rashford,16.2,False,None,a,12,1,1000.0,15,12,136,3575460,173828,3820091,23508,0.2,15.3,Rashford,2
0,7,212,100,100,1,220688,0,0,-2,2,121.3,234,36,0,4,1.5,1.0,1,Mason,1.0,9,5,63.6,199,34,234,False,231.8,249,28,672,,2020-02-19T20:00:22.835690Z,43,0,0,0,220688.jpg,2.3,0,0,Greenwood,11.7,False,None,a,12,1,287.0,113,36,54,1722234,29378,1992601,23166,0.2,12.6,Greenwood,0
0,7,476,100,100,8,51940,0,0,-2,2,0.0,628,70,1,1,2.5,2.0,2,David,2.0,31,0,55.7,232,13,235,False,558.4,54,13,2700,,2019-10-15T20:30:15.609048Z,53,0,0,0,51940.jpg,3.5,0,77,de Gea,11.6,False,None,a,12,1,0.0,626,68,105,967413,26055,1188749,9964,0.4,19.8,de Gea,2
0,0,0,None,None,0,42899,0,0,-4,4,0.0,597,59,0,1,0.5,0.0,0,Sergio,0.0,0,0,0.0,610,71,236,False,0.0,607,71,0,,None,46,0,0,0,42899.jpg,0.0,0,0,Romero,0.2,False,None,a,12,1,0.0,584,56,0,5442,59,12597,114,0.0,0.0,Romero,0
0,0,0,100,100,0,6744,0,0,-3,3,0.0,599,60,0,1,0.5,0.0,0,Lee,0.0,0,0,0.0,612,72,237,False,0.0,609,72,0,,2020-02-26T12:00:21.858182Z,47,0,0,0,6744.jpg,0.0,0,0,Grant,0.1,False,None,a,12,1,0.0,588,57,0,944,20,5125,39,0.0,0.0,Grant,0
3,0,94,100,100,1,74208,0,0,-2,2,217.3,159,98,0,3,4.5,4.0,4,Paul,4.0,5,0,49.3,256,123,238,False,144.6,315,134,548,,2020-01-01T22:00:21.579969Z,83,0,1,0,74208.jpg,2.6,0,0,Pogba,3.7,False,None,a,12,1,130.0,228,119,21,464598,33548,774779,4475,0.5,2.5,Pogba,0
3,7,324,100,100,9,148225,0,0,5,-5,314.4,95,62,2,3,2.5,2.0,2,Anthony,2.0,22,11,183.9,27,14,239,False,556.8,57,16,1952,,2020-03-11T23:00:15.982993Z,80,0,1,0,148225.jpg,5.2,0,0,Martial,11.2,False,None,a,12,1,965.0,18,5,124,3227647,34950,2919841,46870,0.2,15.5,Martial,1
0,0,0,0,0,0,37265,0,0,-2,2,0.0,636,264,0,3,0.0,0.0,0,Alexis,0.0,0,0,0.0,636,264,240,False,0.0,635,263,0,Joined Inter on loan until the end of the season on 29/8. - Expected back 01 Aug,2019-08-09T10:00:14.686303Z,68,0,0,0,37265.jpg,0.0,0,0,Sánchez,0.4,False,None,n,12,1,0.0,636,264,0,1753,27,44572,54,0.0,0.0,Sánchez,0
0,0,73,100,100,1,109322,0,0,-2,2,261.8,124,77,0,3,0.5,0.0,0,Jesse,0.0,14,0,59.1,222,112,241,False,71.4,378,158,882,,2020-03-13T10:30:19.085305Z,63,0,0,0,109322.jpg,1.2,0,0,Lingard,0.7,False,None,a,12,1,260.0,128,71,25,62586,284,126976,457,0.0,4.0,Lingard,3
2,2,137,None,None,4,43670,0,0,-4,4,290.9,106,66,1,3,0.5,0.0,0,Juan,0.0,8,0,52.5,244,121,242,False,107.8,349,145,727,,None,61,0,0,0,43670.jpg,2.1,0,0,Mata,0.4,False,None,a,12,1,126.0,230,120,36,25955,121,43955,296,0.0,5.9,Mata,1
