assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,128198,None,,0,0,-1,1,0.0,676,274,None,,0,3,0.0,0.0,0,Sofiane,0.0,0,0,0.0,678,274,372,False,0.0,675,274,0,Joined Angers on a permanent deal on 5/10,2020-10-05T21:00:12.104758Z,54,0,0,None,0,,128198.jpg,0.0,0,0,Boufal,0.0,False,None,u,16,20,0.0,674,274,0,634,0,4774,2,0.0,0.0,Boufal,0
0,0,0,0,0,0,153379,None,,0,0,-2,2,0.0,549,210,None,,0,3,0.0,0.0,0,Josh,0.0,0,0,0.0,573,211,374,False,0.0,565,209,0,Joined Doncaster Rovers on loan until January on 16/10,2020-10-16T11:00:15.652806Z,43,0,0,None,0,,153379.jpg,0.0,0,0,Sims,0.1,False,None,u,16,20,0.0,529,204,0,10836,0,20445,31,0.0,0.0,Sims,0
2,7,399,100,100,9,158534,None,,0,0,2,-2,173.6,172,38,None,,1,2,2.7,0.0,0,Kyle,2.7,25,0,69.6,165,42,375,False,364.4,144,57,1871,,2021-02-14T14:30:25.184786Z,47,0,0,None,0,,158534.jpg,3.8,0,0,Walker-Peters,4.1,False,None,a,16,20,158.0,181,41,79,1143024,4252,1673299,2546,0.6,16.8,Walker-Peters,4
1,11,505,100,100,9,171771,None,,0,0,3,-3,61.1,288,82,None,,2,2,2.3,0.0,0,Jan,2.3,48,1,76.3,141,34,376,False,560.2,42,8,2515,,2021-02-02T23:00:28.765324Z,48,1,0,None,0,,171771.jpg,3.0,1,0,Bednarek,5.9,False,None,a,16,20,141.0,194,49,88,1406759,3701,1191009,10073,0.5,18.3,Bednarek,3
6,11,345,100,100,7,200439,None,,0,0,-2,2,380.2,58,4,None,,2,4,6.7,0.0,0,Che,6.7,45,7,159.8,32,9,377,False,447.4,83,10,2161,,2021-01-04T23:00:21.180254Z,58,0,0,None,0,,200439.jpg,3.9,0,0,Adams,5.4,False,None,a,16,20,769.0,22,10,108,1598687,38403,1533754,15783,1.2,18.6,Adams,1
0,0,12,0,0,0,213482,None,,0,0,-3,3,22.1,370,136,None,,0,2,0.0,0.0,0,Yan,0.0,4,0,6.0,428,161,378,False,26.0,425,167,101,Joined Birmingham City on loan until the end of the season on 1/2,2021-02-02T00:00:26.312723Z,47,0,0,None,0,,213482.jpg,1.0,0,0,Valery,0.1,False,None,u,16,20,12.0,390,146,3,2274,0,7687,22,0.0,0.6,Valery,0
0,0,17,0,0,0,214466,None,,0,0,-1,1,7.4,415,193,None,,0,3,0.0,0.0,0,William,0.0,5,0,3.3,445,192,379,False,16.8,442,187,171,Knee injury - Unknown return date,2021-01-16T22:30:18.551270Z,44,0,0,None,0,,214466.jpg,1.7,0,0,Smallbone,0.1,False,None,i,16,20,9.0,400,187,5,25228,82,48279,89,0.0,1.1,Smallbone,0
0,0,5,0,0,0,214470,None,,0,0,-1,1,14.8,383,144,None,,0,2,0.0,0.0,0,Jake,0.0,2,0,1.7,465,173,380,False,1.8,480,179,66,Joined Sunderland on loan until the end of the season on 29/1,2021-01-31T00:00:25.306463Z,39,0,0,None,0,,214470.jpg,1.0,0,0,Vokins,0.9,False,None,u,16,20,0.0,450,173,1,77272,0,118033,669,0.0,0.3,Vokins,0
0,0,2,0,0,0,220598,None,,0,0,-4,4,0.1,462,68,None,,0,4,0.0,0.0,0,Michael,0.0,0,0,0.1,497,70,381,False,0.4,486,63,13,Muscle injury - Unknown return date,2021-01-05T02:30:24.253566Z,46,0,0,None,0,,220598.jpg,1.0,0,0,Obafemi,0.7,False,None,i,16,20,0.0,618,79,1,64283,132,198383,331,0.0,0.2,Obafemi,0
2,0,119,100,100,3,431131,None,,0,0,-1,1,78.8,264,154,None,,0,3,1.0,0.0,0,Moussa,1.0,23,1,39.9,280,130,382,False,157.4,281,121,1099,,2021-03-10T22:00:23.785973Z,54,0,0,None,0,,431131.jpg,1.9,0,0,Djenepo,0.1,False,None,a,16,20,165.0,173,92,41,18414,109,23034,56,0.2,7.6,Djenepo,4
0,0,41,100,100,0,450527,None,,0,0,-2,2,13.8,386,146,None,,0,2,0.0,0.0,0,Mohammed,0.0,10,0,8.4,407,152,479,False,59.8,385,149,350,,2021-01-05T02:30:24.584870Z,43,0,0,None,0,,450527.jpg,1.2,0,0,Salisu,0.1,False,None,a,16,20,9.0,399,152,6,4662,59,22454,139,0.0,1.4,Salisu,0
0,0,76,None,None,2,40383,None,,0,0,0,0,0.0,489,19,None,,0,1,2.7,0.0,0,Fraser,2.7,3,0,6.8,420,26,523,False,68.0,374,26,360,,None,40,0,0,None,0,,40383.jpg,4.0,0,7,Forster,6.0,False,None,a,16,20,0.0,462,12,16,727881,16329,349391,5796,0.7,4.0,Forster,0
1,0,27,100,100,1,203389,None,,0,0,-2,2,8.8,406,189,None,,0,3,2.7,0.0,0,Nathan,2.7,7,0,11.1,394,173,524,False,12.6,453,192,441,,2021-01-14T16:00:22.604876Z,43,0,0,None,0,,203389.jpg,1.4,0,0,Tella,0.3,False,None,a,16,20,92.0,249,127,15,59704,818,53331,509,0.6,3.5,Tella,2
0,0,93,100,100,3,240143,None,,0,0,0,0,96.7,239,144,None,,0,3,2.0,0.0,0,Ibrahima,2.0,10,0,20.1,354,160,565,False,80.6,360,153,645,,2021-01-31T00:00:25.621016Z,45,0,0,None,0,,240143.jpg,1.5,0,0,Diallo,0.0,False,None,a,16,20,24.0,360,173,21,5877,118,5126,49,0.4,4.7,Diallo,2
0,0,29,None,None,0,200088,None,,0,0,0,0,12.2,392,56,None,,0,4,0.3,0.0,0,Daniel,0.3,1,0,3.1,447,59,590,False,3.2,473,60,101,,None,45,0,0,None,0,,200088.jpg,1.0,0,0,N'Lundulu,0.2,False,None,a,16,20,16.0,381,60,12,55531,591,42558,977,0.1,2.7,N'Lundulu,0
0,0,5,None,None,0,232797,None,,0,0,0,0,0.0,505,200,None,,0,2,0.0,0.0,0,Kayne,0.0,9,0,1.3,470,175,598,False,13.2,450,172,90,,None,40,0,0,None,0,,232797.jpg,-3.0,0,0,Ramsay,0.1,False,None,a,16,20,0.0,478,187,-3,8894,137,7096,110,0.0,-0.8,Ramsay,1
0,0,0,None,None,0,445896,None,,0,0,-1,1,0.0,577,223,None,,0,3,0.0,0.0,0,Kgaogelo,0.0,0,0,0.0,597,224,624,False,0.0,590,222,0,,None,44,0,0,None,0,,445896.jpg,0.0,0,0,Chauke,0.0,False,None,a,16,20,0.0,561,219,0,863,51,565,44,0.0,0.0,Chauke,0
0,0,0,None,None,0,198044,None,,0,0,0,0,0.0,498,26,None,,0,1,0.0,0.0,0,Harry,0.0,0,0,0.0,527,53,625,False,0.0,520,54,0,,None,40,0,0,None,0,,198044.jpg,0.0,0,0,Lewis,0.0,False,None,a,16,20,0.0,471,19,0,3654,47,1910,50,0.0,0.0,Lewis,0
0,0,0,None,None,0,422306,None,,0,0,0,0,0.0,607,241,None,,0,3,0.0,0.0,0,Will,0.0,0,0,0.0,622,242,634,False,0.0,617,241,0,,None,45,0,0,None,0,,422306.jpg,0.0,0,0,Ferry,0.0,False,None,a,16,20,0.0,591,237,0,214,7,161,4,0.0,0.0,Ferry,0
0,0,3,None,None,0,447093,None,,0,0,0,0,0.0,515,206,None,,0,2,0.0,0.0,0,Allan,0.0,3,0,0.0,542,205,635,False,0.0,535,205,12,,None,40,0,0,None,0,,447093.jpg,0.0,0,0,Tchaptchet,0.0,False,None,a,16,20,0.0,488,193,0,996,43,788,34,0.0,0.0,Tchaptchet,0
0,0,6,None,None,0,456966,None,,0,0,0,0,4.4,425,195,None,,0,3,0.3,0.0,0,Caleb,0.3,0,0,0.9,474,200,636,False,5.4,468,198,36,,None,45,0,0,None,0,,456966.jpg,0.7,0,0,Watts,0.0,False,None,a,16,20,0.0,601,245,2,481,13,319,8,0.1,0.4,Watts,1
0,0,-4,100,100,0,449781,None,,0,0,0,0,0.3,459,207,None,,0,3,0.0,0.0,0,Alexandre,0.0,9,0,0.5,479,201,643,False,4.4,469,199,2,,2021-02-02T23:00:29.128949Z,45,0,0,None,0,,449781.jpg,-0.5,1,0,Jankewitz,0.0,False,None,a,16,20,0.0,599,243,-1,731,49,437,37,0.0,-0.2,Jankewitz,0
0,0,0,None,None,0,447372,None,,0,0,0,0,0.0,611,244,None,,0,3,0.0,0.0,0,Ryan,0.0,0,0,0.0,626,245,655,False,0.0,622,244,0,,None,45,0,0,None,0,,447372.jpg,0.0,0,0,Finnigan,0.0,False,None,a,16,20,0.0,597,241,0,217,17,142,14,0.0,0.0,Finnigan,0
0,11,533,100,100,10,37915,None,,0,0,1,-1,0.0,681,80,None,,0,1,5.0,5.0,6,Hugo,4.5,30,0,61.6,201,10,383,False,616.4,26,10,2610,,2020-12-05T03:00:19.701152Z,56,0,0,None,0,,37915.jpg,4.1,0,81,Lloris,6.5,False,None,a,17,6,0.0,680,78,119,728041,5581,690444,8976,0.8,21.2,Lloris,0
0,0,0,0,0,0,38290,None,,0,0,-3,3,0.0,630,231,None,,0,2,0.0,0.0,0,Danny,0.0,0,0,0.0,642,230,384,False,0.0,639,230,0,Not included in Spurs' 25-man Premier League squad,2020-10-20T22:30:19.169802Z,47,0,0,None,0,,38290.jpg,0.0,0,0,Rose,0.1,False,None,u,17,6,0.0,619,226,0,3535,0,26852,16,0.0,0.0,Rose,0
0,2,199,100,100,5,45268,None,,0,0,-3,3,91.4,247,147,None,,0,3,1.5,1.5,1,Moussa,1.0,18,0,31.5,313,143,385,False,173.4,271,115,1456,,2020-09-27T16:00:17.236494Z,47,0,0,None,0,,45268.jpg,1.9,0,0,Sissoko,0.4,False,None,a,17,6,49.0,324,157,41,46420,124,70709,291,0.2,8.7,Sissoko,2
0,4,348,100,100,8,55605,None,,0,0,-1,1,71.1,272,72,None,,1,2,2.7,2.7,0,Toby,2.2,15,1,59.4,208,60,386,False,427.0,95,35,1610,,2020-11-21T20:30:16.995842Z,54,1,0,None,0,,55605.jpg,3.9,0,0,Alderweireld,1.9,False,None,a,17,6,94.0,246,71,70,201692,1547,276919,6020,0.4,13.0,Alderweireld,2
1,0,83,100,0,1,62974,3,,0,0,-3,3,107.0,227,137,5,,0,3,1.7,0.0,0,Erik,1.2,13,1,40.7,274,126,387,False,98.8,338,143,590,,2021-03-14T20:00:21.860252Z,57,0,0,None,0,,62974.jpg,1.3,1,0,Lamela,0.1,False,None,a,17,6,205.0,147,86,22,12876,295,22969,142,0.2,3.9,Lamela,4
13,32,689,100,100,10,78830,None,,1,-1,11,-11,514.1,30,1,1,,7,4,8.0,8.0,7,Harry,7.5,25,17,266.3,3,1,388,True,1028.2,2,1,2363,,2021-03-11T23:30:26.054061Z,116,0,0,1,0,,78830.jpg,7.1,0,0,Kane,46.3,False,None,a,17,6,1124.0,7,4,191,7037692,126219,4865802,14614,0.6,16.5,Kane,1
1,2,268,100,100,5,80226,None,,0,0,-3,3,188.8,161,33,None,,0,2,0.5,0.5,0,Serge,0.0,13,2,64.4,188,51,389,False,295.4,181,73,1155,,2021-03-05T14:00:28.904336Z,52,0,0,None,0,,80226.jpg,4.4,0,0,Aurier,1.4,False,None,a,17,6,160.0,180,40,61,274308,759,453577,1590,0.0,11.7,Aurier,0
9,22,592,100,25,11,85971,1,,-1,1,4,-4,738.6,11,8,4,,7,3,2.7,0.7,0,Heung-Min,2.2,22,13,232.5,6,5,390,True,811.8,5,2,2354,,2021-03-14T20:00:21.893998Z,94,0,0,4,0,,85971.jpg,6.4,0,0,Son,42.2,False,None,a,17,6,771.0,21,12,179,7353966,22830,6485427,403356,0.2,19.0,Son,0
0,1,340,100,100,6,93264,None,,-1,1,-3,3,56.5,298,89,3,,0,2,0.5,0.5,0,Eric,0.0,23,0,59.6,205,59,391,False,450.0,81,30,1890,,2020-10-14T11:30:18.535866Z,47,0,0,None,0,,93264.jpg,2.8,0,0,Dier,2.6,False,None,a,17,6,89.0,255,77,59,746297,546,710726,13360,0.0,12.6,Dier,2
3,5,195,100,100,4,95715,5,,0,0,-4,4,190.9,159,103,None,,1,3,4.7,4.7,9,Lucas,4.2,13,3,71.5,159,83,392,False,273.8,194,77,1092,,2020-12-30T00:00:14.773116Z,66,0,0,None,0,,95715.jpg,2.8,0,0,Rodrigues Moura da Silva,2.2,False,None,a,17,6,253.0,116,66,66,201183,17769,213416,11520,0.6,10.0,Lucas Moura,0
0,0,0,0,0,0,102884,None,,0,0,-2,2,0.0,544,49,None,,0,1,0.0,0.0,0,Paulo,0.0,0,0,0.0,568,72,393,False,0.0,560,72,0,Joined Elche on loan until the end of the season on 1/2,2021-02-01T22:30:23.896109Z,43,0,0,None,0,,102884.jpg,0.0,0,0,Gazzaniga,0.2,False,None,u,17,6,0.0,524,43,0,4988,0,20691,73,0.0,0.0,Gazzaniga,0
1,0,44,100,100,1,108823,None,,0,0,-6,6,65.5,279,161,None,,0,3,2.3,2.3,0,Bamidele,1.8,3,0,14.7,372,167,394,False,40.0,407,172,231,,2021-01-22T16:30:27.033912Z,74,0,0,3,0,,108823.jpg,1.6,0,0,Alli,0.6,False,None,a,17,6,43.0,334,161,14,38848,315,260720,2850,0.2,1.9,Alli,0
2,1,253,0,100,4,115556,None,,0,0,-4,4,136.8,199,48,None,,0,2,0.0,2.3,1,Ben,1.8,16,0,43.4,261,87,395,False,232.8,229,91,1340,Knock - Unknown return date,2021-03-23T13:30:28.736756Z,46,0,0,None,0,,115556.jpg,2.6,0,0,Davies,0.8,False,None,i,17,6,65.0,296,96,52,131007,96,257179,3102,0.4,11.3,Davies,1
3,3,429,100,100,10,132015,None,,0,0,-1,1,227.3,130,88,None,,0,3,3.0,3.0,3,Pierre-Emile,2.5,30,1,87.0,104,58,396,False,540.2,51,20,2610,,2021-01-05T23:00:23.197626Z,49,0,0,None,0,,132015.jpg,2.7,0,0,Højbjerg,1.0,False,None,a,17,6,102.0,236,121,79,156316,1674,174143,3388,0.5,16.1,Højbjerg,6
0,0,83,100,100,1,157668,None,,0,0,-4,4,54.1,306,166,None,,0,3,1.0,1.0,0,Harry,0.5,12,0,15.6,369,165,397,False,87.6,349,149,635,,2020-11-20T14:00:27.542715Z,51,0,0,None,0,,157668.jpg,1.3,0,0,Winks,0.1,False,None,a,17,6,16.0,382,180,13,5354,33,14220,67,0.1,2.5,Winks,4
0,3,230,None,None,4,173904,None,,0,0,-3,3,9.6,404,152,None,,0,2,4.7,4.7,6,Davinson,4.2,18,0,41.3,270,89,398,False,290.2,183,74,1306,,None,52,1,0,None,0,,173904.jpg,2.6,0,0,Sánchez,0.9,False,None,a,17,6,112.0,230,64,41,58837,2280,81187,1879,0.8,7.9,Sánchez,1
0,0,0,0,0,0,184349,None,,0,0,-3,3,0.0,635,232,None,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,646,231,399,False,0.0,643,231,0,Joined Hoffenheim on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T09:30:18.086610Z,47,0,0,None,0,,184349.jpg,0.0,0,0,Sessegnon,0.1,False,None,u,17,6,0.0,625,228,0,1050,0,16562,5,0.0,0.0,Sessegnon,0
3,0,83,100,100,5,194252,6,,0,0,-5,5,151.0,191,116,None,,0,3,0.7,0.7,1,Steven,0.2,11,0,35.6,297,138,400,False,91.2,345,147,1042,,2020-11-27T13:30:25.449944Z,70,0,0,None,0,,194252.jpg,2.4,0,0,Bergwijn,0.4,False,None,a,17,6,119.0,225,114,40,34901,173,110971,595,0.0,5.7,Bergwijn,2
0,0,0,0,0,0,195774,None,,0,0,-3,3,0.0,636,258,None,,0,3,0.0,0.0,0,Gedson,0.0,0,0,0.0,647,258,401,False,0.0,644,258,0,Loan deal ended on 1/2,2021-02-01T19:00:20.064893Z,47,0,0,None,0,,195774.jpg,0.0,0,0,Carvalho Fernandes,0.1,False,None,u,17,6,0.0,627,257,0,3097,0,8380,22,0.0,0.0,Fernandes,0
0,0,39,100,100,1,199584,None,,0,0,-1,1,8.2,409,155,None,,0,2,2.0,2.0,6,Japhet,1.5,4,0,4.8,437,164,402,False,38.4,410,160,225,,2020-12-15T14:30:17.643336Z,49,0,0,None,0,,199584.jpg,2.7,0,0,Tanganga,0.1,False,None,a,17,6,2.0,428,162,8,2441,174,8621,67,0.3,1.6,Tanganga,0
1,0,76,100,100,3,200826,4,,0,0,-1,1,140.1,196,120,6,,0,3,1.0,1.0,2,Giovani,0.5,4,1,34.3,302,140,403,False,110.6,326,141,498,,2020-12-20T17:30:22.999355Z,69,0,0,None,0,,200826.jpg,1.8,0,0,Lo Celso,0.4,False,None,a,17,6,96.0,242,124,22,14210,241,47021,146,0.1,3.2,Lo Celso,4
0,0,0,0,0,0,209042,None,,0,0,-1,1,0.0,570,217,None,,0,3,0.0,0.0,0,Oliver,0.0,0,0,0.0,590,218,404,False,0.0,583,216,0,Joined Norwich City on loan until the end of the season on 17/8. - Expected back 01 Jul,2020-08-18T09:30:16.995257Z,44,0,0,None,0,,209042.jpg,0.0,0,0,Skipp,0.0,False,None,u,17,6,0.0,552,211,0,1848,0,3338,2,0.0,0.0,Skipp,0
1,5,337,100,100,12,231372,None,,0,0,-1,1,234.5,124,86,None,,1,3,2.5,2.5,3,Tanguy,2.0,17,3,84.3,113,62,405,False,365.8,140,53,1750,,2021-02-01T00:30:32.325076Z,59,0,0,None,0,,231372.jpg,3.1,0,0,Ndombele,0.6,False,None,a,17,6,241.0,125,72,81,109125,688,102109,2784,0.3,13.7,Ndombele,2
0,0,0,0,0,0,234908,None,,0,0,-2,2,0.0,557,224,None,,0,2,0.0,0.0,0,Juan,0.0,0,0,0.0,579,223,406,False,0.0,571,223,0,Joined Villarreal on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-05T21:30:11.646440Z,43,0,0,None,0,,234908.jpg,0.0,0,0,Foyth,0.1,False,None,u,17,6,0.0,537,217,0,1531,0,9791,8,0.0,0.0,Foyth,0
2,4,197,0,100,4,87835,None,,0,0,-4,4,161.2,186,46,None,,1,2,0.0,3.5,0,Matt,3.0,13,0,44.3,260,86,457,False,219.8,234,94,1141,Knock - Unknown return date,2021-03-29T22:00:25.918556Z,56,0,0,None,0,,87835.jpg,3.0,1,0,Doherty,4.1,False,None,i,17,6,61.0,306,101,45,231971,367,1517180,4989,0.5,8.0,Doherty,2
0,0,0,100,100,0,15749,None,,0,0,-2,2,0.0,531,40,None,,0,1,0.5,0.5,0,Joe,0.0,0,0,0.0,556,64,482,False,0.0,549,65,0,,2020-08-20T13:00:12.071870Z,43,0,0,None,0,,15749.jpg,0.0,0,0,Hart,0.6,False,None,a,17,6,0.0,511,34,0,14273,151,47902,231,0.0,0.0,Hart,0
0,0,0,0,0,0,168763,None,,0,0,-1,1,0.0,477,187,None,,0,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,507,187,521,False,0.0,500,187,0,Joined Bournemouth on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:12.318900Z,39,0,0,None,0,,168763.jpg,0.0,0,0,Carter-Vickers,0.2,False,None,u,17,6,0.0,446,170,0,18844,0,34171,56,0.0,0.0,Carter-Vickers,0
4,4,297,100,100,6,199249,None,,0,0,0,0,200.9,152,32,None,,0,2,1.3,1.3,1,Sergio,0.8,16,0,67.6,177,45,542,False,279.2,187,76,1461,,2021-03-22T11:00:30.395299Z,55,0,0,None,0,,199249.jpg,3.7,0,0,Reguilón,3.7,False,None,a,17,6,194.0,155,25,66,1022740,2461,822854,22956,0.1,12.0,Reguilón,4
2,8,187,100,100,3,36903,2,,0,0,1,-1,168.2,177,110,2,,2,3,4.7,4.7,0,Gareth,4.2,8,5,68.8,168,90,543,False,274.8,191,74,552,,2021-02-11T00:00:28.318037Z,96,0,0,2,0,,36903.jpg,4.8,0,0,Bale,12.9,False,None,a,17,6,245.0,120,70,58,1429115,32363,398364,201468,0.4,6.0,Bale,1
0,0,37,100,100,1,245824,None,,0,0,-1,1,25.9,362,54,None,,0,4,1.7,1.7,5,Carlos Vinicius,1.2,1,1,21.5,350,50,564,False,50.6,394,48,260,,2020-12-30T00:00:15.235264Z,69,0,0,None,0,,245824.jpg,1.5,0,0,Alves Morais,0.1,False,None,a,17,6,140.0,195,46,12,25555,718,23761,303,0.2,1.7,Carlos Vinicius,2
0,2,110,None,None,2,214225,None,,0,0,0,0,2.8,432,167,None,,1,2,2.5,2.5,8,Joe,2.0,5,0,9.7,402,149,584,False,87.2,350,136,461,,None,50,0,0,None,0,,214225.jpg,2.8,0,0,Rodon,0.0,False,None,a,17,6,6.0,412,157,22,5098,386,4456,102,0.4,4.4,Rodon,0
0,0,0,None,None,0,496179,None,,0,0,-1,1,0.0,579,225,None,,0,3,0.5,0.5,0,Alfie,0.0,0,0,0.0,599,226,650,False,0.0,593,224,0,,None,44,0,0,None,0,,496179.jpg,0.0,0,0,Devine,0.0,False,None,a,17,6,0.0,563,221,0,1017,89,615,52,0.0,0.0,Devine,0
0,0,3,None,None,0,490145,None,,0,0,0,0,0.0,624,77,None,,0,4,0.5,0.5,0,Dane,0.0,0,0,0.0,638,78,666,False,0.0,635,75,1,,None,45,0,0,None,0,,490145.jpg,1.0,0,0,Scarlett,0.0,False,None,a,17,6,0.0,612,77,1,4196,127,2889,175,0.0,0.2,Scarlett,0
1,1,194,None,None,5,154043,None,,0,0,-4,4,89.2,249,62,None,,0,2,2.3,0.0,0,Ainsley,3.3,11,0,32.4,310,104,15,False,155.6,283,109,1115,,None,46,0,0,None,0,,154043.jpg,2.8,0,0,Maitland-Niles,0.9,False,None,a,18,35,79.0,270,85,50,89711,628,174354,1347,0.7,10.9,Maitland-Niles,1
0,0,18,None,None,0,50093,None,,0,0,-1,1,0.0,474,13,None,,0,1,-1.0,0.0,0,David,0.0,2,0,2.3,454,30,56,False,23.4,428,30,90,,None,39,0,0,None,0,,50093.jpg,2.0,0,4,Button,3.7,False,None,a,18,35,0.0,443,6,2,233799,6094,291630,3480,0.0,0.5,Button,0
3,4,169,100,100,2,171975,None,,0,0,-3,3,174.3,170,27,None,,1,4,-1.0,0.0,0,Callum,0.0,33,2,54.4,227,35,358,False,136.8,305,35,1178,,2020-11-12T11:30:20.560757Z,52,0,0,None,0,,171975.jpg,2.5,0,0,Robinson,0.5,False,None,a,18,35,241.0,123,39,52,240633,1003,235191,1704,0.0,10.0,Callum Robinson,0
0,0,107,50,25,0,42427,None,,0,0,-2,2,65.1,281,78,None,,0,2,-0.5,0.0,0,Kieran,0.0,25,0,20.8,352,124,407,False,132.0,312,120,810,Neck - 50% chance of playing,2021-02-18T20:00:21.107583Z,43,0,0,None,0,,42427.jpg,0.5,1,0,Gibbs,0.1,False,None,d,18,35,10.0,394,149,5,10782,72,54410,109,0.0,1.2,Gibbs,1
0,0,14,100,100,0,49440,None,,0,0,-3,3,27.1,360,53,None,,0,4,0.0,0.0,0,Hal,1.0,6,0,8.3,408,56,408,False,16.2,444,54,268,,2020-12-06T22:30:19.880213Z,52,0,0,2,0,,49440.jpg,0.9,0,0,Robson-Kanu,0.1,False,None,a,18,35,41.0,338,56,12,10907,131,33814,107,0.2,2.3,Robson-Kanu,1
0,0,99,100,100,1,49944,None,,0,0,-3,3,72.5,270,159,None,,0,3,-1.0,0.0,0,Jake,0.0,34,0,25.9,334,151,409,False,136.6,306,134,1225,,2020-12-20T22:00:22.999308Z,47,1,0,None,0,,49944.jpg,1.4,1,0,Livermore,0.0,False,None,a,18,35,53.0,314,153,23,5369,24,14951,25,0.0,4.9,Livermore,2
1,0,29,100,100,0,49957,5,,0,0,-3,3,35.2,343,176,None,,0,3,-1.0,0.0,0,Kamil,0.0,5,0,7.2,416,182,410,False,22.4,430,182,147,,2020-10-20T22:30:19.255186Z,52,0,0,None,0,,49957.jpg,2.7,0,0,Grosicki,0.0,False,None,a,18,35,15.0,383,181,8,1014,12,7825,8,0.0,1.5,Grosicki,0
1,3,145,100,100,2,50229,2,,0,0,-4,4,255.7,108,73,2,,0,3,1.3,0.0,0,Matt,2.3,24,1,64.1,191,99,411,False,175.8,265,112,1107,,2020-09-14T10:30:13.911211Z,51,0,0,None,0,,50229.jpg,2.0,0,0,Phillips,0.0,False,None,a,18,35,209.0,146,85,47,5665,151,12094,92,0.5,9.2,Phillips,1
1,3,330,100,100,4,59940,None,,0,0,-1,1,47.8,318,102,None,,1,2,2.3,0.0,0,Kyle,3.3,34,3,77.0,138,33,412,False,513.4,62,19,1779,,2020-12-15T02:30:19.261230Z,44,0,0,None,0,,59940.jpg,3.1,0,0,Bartley,0.4,False,None,a,18,35,209.0,145,20,65,55374,2939,43491,2143,0.7,14.8,Bartley,3
0,0,196,None,None,1,61600,None,,0,0,-4,4,102.4,233,140,None,,0,3,-1.0,0.0,0,Romaine,0.0,42,0,26.7,331,149,413,False,152.4,285,122,1486,,None,46,1,0,None,0,,61600.jpg,1.7,0,0,Sawyers,0.0,False,None,a,18,35,13.0,388,183,33,3069,67,5670,31,0.0,7.2,Sawyers,2
0,0,24,0,0,1,77777,None,,0,0,-4,4,0.3,453,178,None,,0,2,0.0,0.0,0,Ahmed El-Sayed,0.0,0,0,2.0,457,172,414,False,19.6,434,168,90,Joined Al-Ittihad on loan until the end of the season on 25/10. - Expected back 01 Jul,2020-10-26T10:30:20.323870Z,41,0,0,None,0,,77777.jpg,6.0,0,0,Hegazy,0.1,False,None,u,18,35,0.0,501,202,6,13027,0,87236,32,0.0,1.5,Hegazi,0
0,0,10,0,0,0,78356,None,,0,0,-4,4,3.9,429,62,None,,0,4,0.0,0.0,0,Charlie,0.0,5,0,5.0,435,57,415,False,20.0,433,52,135,Joined QPR on loan until the end of the season on 9/1. - Expected back 01 Jul,2021-01-09T23:30:21.212858Z,51,0,0,None,0,,78356.jpg,1.0,0,0,Austin,0.1,False,None,u,18,35,26.0,358,57,5,16185,0,73023,41,0.0,1.0,Austin,0
0,0,0,0,0,0,82078,None,,0,0,-2,2,0.0,647,80,None,,0,4,0.0,0.0,0,Kenneth,0.0,0,0,0.0,656,81,416,False,0.0,653,78,0,Joined Millwall on loan until January on 16/10,2020-09-06T03:00:11.234287Z,48,0,0,None,0,,82078.jpg,0.0,0,0,Zohore,0.0,False,None,u,18,35,0.0,639,81,0,3025,0,9167,5,0.0,0.0,Zohore,0
0,12,547,None,None,5,101982,None,,0,0,0,0,0.0,586,61,None,,1,1,3.3,0.0,0,Sam,4.3,55,0,82.3,122,2,417,False,824.0,4,2,2520,,None,45,0,0,None,0,,101982.jpg,3.4,0,115,Johnstone,2.5,False,None,a,18,35,0.0,570,55,96,415735,5360,298189,5204,1.0,21.3,Johnstone,0
0,6,264,100,100,5,108053,None,,0,0,-1,1,220.0,137,30,None,,0,2,3.3,0.0,0,Conor,4.3,17,0,57.0,219,63,418,False,260.6,204,81,1424,,2020-12-01T23:30:25.810294Z,44,0,0,None,0,,108053.jpg,3.3,0,0,Townsend,0.1,False,None,a,18,35,91.0,251,73,53,18088,462,19364,264,1.0,12.0,Townsend,0
